x,w_analytical,M_analytical
7.347347347347347180e-01,-4.630162220080291657e-02,-3.518283047812576569e+01
7.357357357357356964e-01,-4.639522366473380205e-02,-3.491780068356644051e+01
7.367367367367367859e-01,-4.648884512970787725e-02,-3.465377289201109079e+01
7.377377377377377643e-01,-4.658248644448940989e-02,-3.439074710345977337e+01
7.387387387387387427e-01,-4.667614745841663915e-02,-3.412872331791243141e+01
7.397397397397397212e-01,-4.676982802140176171e-02,-3.386770153536917860e+01
7.407407407407406996e-01,-4.686352798393089020e-02,-3.360768175582995809e+01
7.417417417417417891e-01,-4.695724719706413641e-02,-3.334866397929465620e+01
7.427427427427427675e-01,-4.705098551243547950e-02,-3.309064820576332977e+01
7.437437437437437460e-01,-4.714474278225294634e-02,-3.283363443523603564e+01
7.447447447447447244e-01,-4.723851885929844507e-02,-3.257762266771277382e+01
7.457457457457457028e-01,-4.733231359692786216e-02,-3.232261290319348745e+01
7.467467467467467923e-01,-4.742612684907102083e-02,-3.206860514167817655e+01
7.477477477477477708e-01,-4.751995847023171571e-02,-3.181559938316695479e+01
7.487487487487487492e-01,-4.761380831548765041e-02,-3.156359562765970850e+01
7.497497497497497276e-01,-4.770767624049051386e-02,-3.131259387515643766e+01
7.507507507507507061e-01,-4.780156210146593171e-02,-3.106259412565719913e+01
7.517517517517517955e-01,-4.789546575521349409e-02,-3.081359637916187921e+01
7.527527527527527740e-01,-4.798938705910670705e-02,-3.056560063567064844e+01
7.537537537537537524e-01,-4.808332587109304807e-02,-3.031860689518350682e+01
7.547547547547547309e-01,-4.817728204969395911e-02,-3.007261515770028382e+01
7.557557557557557093e-01,-4.827125545400481887e-02,-2.982762542322109311e+01
7.567567567567567988e-01,-4.836524594369493585e-02,-2.958363769174582103e+01
7.577577577577577772e-01,-4.845925337900758301e-02,-2.934065196327458125e+01
7.587587587587587556e-01,-4.855327762075999087e-02,-2.909866823780737377e+01
7.597597597597597341e-01,-4.864731853034334058e-02,-2.885768651534419860e+01
7.607607607607607125e-01,-4.874137596972274999e-02,-2.861770679588499888e+01
7.617617617617618020e-01,-4.883544980143729453e-02,-2.837872907942977463e+01
7.627627627627627804e-01,-4.892953988859998632e-02,-2.814075336597858268e+01
7.637637637637637589e-01,-4.902364609489778813e-02,-2.790377965553136619e+01
7.647647647647647373e-01,-4.911776828459165495e-02,-2.766780794808818200e+01
7.657657657657657158e-01,-4.921190632251643687e-02,-2.743283824364903012e+01
7.667667667667668052e-01,-4.930606007408096236e-02,-2.719887054221391054e+01
7.677677677677677837e-01,-4.940022940526798967e-02,-2.696590484378276642e+01
7.687687687687687621e-01,-4.949441418263425541e-02,-2.673394114835565460e+01
7.697697697697697405e-01,-4.958861427331040517e-02,-2.650297945593246141e+01
7.707707707707707190e-01,-4.968282954500108373e-02,-2.627301976651330051e+01
7.717717717717718084e-01,-4.977705986598485177e-02,-2.604406208009811508e+01
7.727727727727727869e-01,-4.987130510511422754e-02,-2.581610639668696194e+01
7.737737737737737653e-01,-4.996556513181566600e-02,-2.558915271627984112e+01
7.747747747747747438e-01,-5.005983981608961436e-02,-2.536320103887675259e+01
7.757757757757757222e-01,-5.015412902851039412e-02,-2.513825136447758268e+01
7.767767767767768117e-01,-5.024843264022637451e-02,-2.491430369308244508e+01
7.777777777777777901e-01,-5.034275052295978520e-02,-2.469135802469133978e+01
7.787787787787787686e-01,-5.043708254900685500e-02,-2.446941435930420994e+01
7.797797797797797470e-01,-5.053142859123774949e-02,-2.424847269692111240e+01
7.807807807807807254e-01,-5.062578852309657096e-02,-2.402853303754210401e+01
7.817817817817818149e-01,-5.072016221860142088e-02,-2.380959538116701424e+01
7.827827827827827933e-01,-5.081454955234426113e-02,-2.359165972779589993e+01
7.837837837837837718e-01,-5.090895039949110135e-02,-2.337472607742881792e+01
7.847847847847847502e-01,-5.100336463578181156e-02,-2.315879443006571137e+01
7.857857857857857287e-01,-5.109779213753029570e-02,-2.294386478570663712e+01
7.867867867867868181e-01,-5.119223278162437357e-02,-2.272993714435153834e+01
7.877877877877877966e-01,-5.128668644552574624e-02,-2.251701150600047185e+01
7.887887887887887750e-01,-5.138115300727018331e-02,-2.230508787065343768e+01
7.897897897897897534e-01,-5.147563234546732175e-02,-2.209416623831037896e+01
7.907907907907907319e-01,-5.157012433930077688e-02,-2.188424660897135254e+01
7.917917917917918214e-01,-5.166462886852811465e-02,-2.167532898263624475e+01
7.927927927927927998e-01,-5.175914581348083077e-02,-2.146741335930516925e+01
7.937937937937937782e-01,-5.185367505506439240e-02,-2.126049973897823975e+01
7.947947947947947567e-01,-5.194821647475821730e-02,-2.105458812165522886e+01
7.957957957957957351e-01,-5.204276995461565303e-02,-2.084967850733619343e+01
7.967967967967968246e-01,-5.213733537726403938e-02,-2.064577089602119031e+01
7.977977977977978030e-01,-5.223191262590456962e-02,-2.044286528771010580e+01
7.987987987987987815e-01,-5.232650158431252641e-02,-2.024096168240316729e+01
7.997997997997997599e-01,-5.242110213683700420e-02,-2.004006008010014739e+01
8.008008008008007383e-01,-5.251571416840113832e-02,-1.984016048080110295e+01
8.018018018018018278e-01,-5.261033756450200771e-02,-1.964126288450609081e+01
8.028028028028028062e-01,-5.270497221121057257e-02,-1.944336729121511098e+01
8.038038038038037847e-01,-5.279961799517181309e-02,-1.924647370092810661e+01
8.048048048048047631e-01,-5.289427480360463230e-02,-1.905058211364513454e+01
8.058058058058058526e-01,-5.298894252430190466e-02,-1.885569252936613793e+01
8.068068068068068310e-01,-5.308362104563039974e-02,-1.866180494809128732e+01
8.078078078078078095e-01,-5.317831025653087934e-02,-1.846891936982029847e+01
8.088088088088087879e-01,-5.327301004651805588e-02,-1.827703579455334193e+01
8.098098098098097664e-01,-5.336772030568059239e-02,-1.808615422229041769e+01
8.108108108108108558e-01,-5.346244092468107473e-02,-1.789627465303141207e+01
8.118118118118118343e-01,-5.355717179475606715e-02,-1.770739708677649560e+01
8.128128128128128127e-01,-5.365191280771605675e-02,-1.751952152352555458e+01
8.138138138138137911e-01,-5.374666385594550205e-02,-1.733264796327858903e+01
8.148148148148147696e-01,-5.384142483240281218e-02,-1.714677640603565578e+01
8.158158158158158590e-01,-5.393619563062033301e-02,-1.696190685179669799e+01
8.168168168168168375e-01,-5.403097614470436100e-02,-1.677803930056177251e+01
8.178178178178178159e-01,-5.412576626933514323e-02,-1.659517375233082248e+01
8.188188188188187944e-01,-5.422056589976690516e-02,-1.641331020710396160e+01
8.198198198198197728e-01,-5.431537493182776732e-02,-1.623244866488107618e+01
8.208208208208208623e-01,-5.441019326191983557e-02,-1.605258912566227991e+01
8.218218218218218407e-01,-5.450502078701915942e-02,-1.587373158944734541e+01
8.228228228228228192e-01,-5.459985740467572513e-02,-1.569587605623644322e+01
8.238238238238237976e-01,-5.469470301301351811e-02,-1.551902252602957333e+01
8.248248248248247760e-01,-5.478955751073039115e-02,-1.534317099882667890e+01
8.258258258258258655e-01,-5.488442079709822397e-02,-1.516832147462775993e+01
8.268268268268268439e-01,-5.497929277196278441e-02,-1.499447395343287326e+01
8.278278278278278224e-01,-5.507417333574384649e-02,-1.482162843524201890e+01
8.288288288288288008e-01,-5.516906238943507929e-02,-1.464978492005519684e+01
8.298298298298297793e-01,-5.526395983460415107e-02,-1.447894340787235024e+01
8.308308308308308687e-01,-5.535886557339264602e-02,-1.430910389869347910e+01
8.318318318318318472e-01,-5.545377950851610588e-02,-1.414026639251858342e+01
8.328328328328328256e-01,-5.554870154326400911e-02,-1.397243088934772004e+01
8.338338338338338041e-01,-5.564363158149982641e-02,-1.380559738918100265e+01
8.348348348348347825e-01,-5.573856952766095829e-02,-1.363976589201820389e+01
8.358358358358358720e-01,-5.583351528675872810e-02,-1.347493639785932373e+01
8.368368368368368504e-01,-5.592846876437842368e-02,-1.331110890670453273e+01
8.378378378378378288e-01,-5.602342986667929736e-02,-1.314828341855371718e+01
8.388388388388388073e-01,-5.611839850039452432e-02,-1.298645993340693394e+01
8.398398398398397857e-01,-5.621337457283127198e-02,-1.282563845126412616e+01
8.408408408408408752e-01,-5.630835799187060980e-02,-1.266581897212523700e+01
8.418418418418418536e-01,-5.640334866596759256e-02,-1.250700149599049382e+01
8.428428428428428321e-01,-5.649834650415118398e-02,-1.234918602285966927e+01
8.438438438438438105e-01,-5.659335141602436087e-02,-1.219237255273287701e+01
8.448448448448447889e-01,-5.668836331176398818e-02,-1.203656108561011706e+01
8.458458458458458784e-01,-5.678338210212091619e-02,-1.188175162149127573e+01
8.468468468468468568e-01,-5.687840769841992494e-02,-1.172794416037663723e+01
8.478478478478478353e-01,-5.697344001255974510e-02,-1.157513870226586050e+01
8.488488488488488137e-01,-5.706847895701307183e-02,-1.142333524715911608e+01
8.498498498498497922e-01,-5.716352444482655087e-02,-1.127253379505634712e+01
8.508508508508508816e-01,-5.725857638962077167e-02,-1.112273434595761046e+01
8.518518518518518601e-01,-5.735363470559023957e-02,-1.097393689986284926e+01
8.528528528528528385e-01,-5.744869930750345910e-02,-1.082614145677206352e+01
8.538538538538538170e-01,-5.754377011070287845e-02,-1.067934801668536693e+01
8.548548548548547954e-01,-5.763884703110487562e-02,-1.053355657960264580e+01
8.558558558558558849e-01,-5.773392998519977226e-02,-1.038876714552384328e+01
8.568568568568568633e-01,-5.782901889005186841e-02,-1.024497971444918676e+01
8.578578578578578417e-01,-5.792411366329938693e-02,-1.010219428637844885e+01
8.588588588588588202e-01,-5.801921422315450827e-02,-9.960410861311743247e+00
8.598598598598597986e-01,-5.811432048840336345e-02,-9.819629439249013103e+00
8.608608608608608881e-01,-5.820943237840604800e-02,-9.679850020190372106e+00
8.618618618618618665e-01,-5.830454981309660112e-02,-9.541072604135706570e+00
8.628628628628628450e-01,-5.839967271298297791e-02,-9.403297191085016493e+00
8.638638638638638234e-01,-5.849480099914713960e-02,-9.266523781038358720e+00
8.648648648648649129e-01,-5.858993459324493558e-02,-9.130752373995619564e+00
8.658658658658658913e-01,-5.868507341750621442e-02,-8.995982969956969555e+00
8.668668668668668698e-01,-5.878021739473473367e-02,-8.862215568922238162e+00
8.678678678678678482e-01,-5.887536644830827087e-02,-8.729450170891595917e+00
8.688688688688688266e-01,-5.897052050217847785e-02,-8.597686775864985975e+00
8.698698698698699161e-01,-5.906567948087097092e-02,-8.466925383842294650e+00
8.708708708708708945e-01,-5.916084330948533782e-02,-8.337165994823635629e+00
8.718718718718718730e-01,-5.925601191369510301e-02,-8.208408608808952067e+00
8.728728728728728514e-01,-5.935118521974775546e-02,-8.080653225798300809e+00
8.738738738738738299e-01,-5.944636315446472086e-02,-7.953899845791795542e+00
8.748748748748749193e-01,-5.954154564524136856e-02,-7.828148468789152048e+00
8.758758758758758978e-01,-5.963673262004702547e-02,-7.703399094790540858e+00
8.768768768768768762e-01,-5.973192400742496216e-02,-7.579651723795905127e+00
8.778778778778778547e-01,-5.982711973649242759e-02,-7.456906355805301700e+00
8.788788788788788331e-01,-5.992231973694057273e-02,-7.335162990818673734e+00
8.798798798798799226e-01,-6.001752393903454080e-02,-7.214421628836078071e+00
8.808808808808809010e-01,-6.011273227361335625e-02,-7.094682269857401025e+00
8.818818818818818794e-01,-6.020794467209011902e-02,-6.975944913882869969e+00
8.828828828828828579e-01,-6.030316106645174784e-02,-6.858209560912257530e+00
8.838838838838838363e-01,-6.039838138925918837e-02,-6.741476210945620551e+00
8.848848848848849258e-01,-6.049360557364732299e-02,-6.625744863983072719e+00
8.858858858858859042e-01,-6.058883355332495002e-02,-6.511015520024500347e+00
8.868868868868868827e-01,-6.068406526257483224e-02,-6.397288179070017122e+00
8.878878878878878611e-01,-6.077930063625373164e-02,-6.284562841119452514e+00
8.888888888888888395e-01,-6.087453960979229139e-02,-6.172839506172920210e+00
8.898898898898899290e-01,-6.096978211919514001e-02,-6.062118174230306522e+00
8.908908908908909074e-01,-6.106502810104083578e-02,-5.952398845291781981e+00
8.918918918918918859e-01,-6.116027749248190842e-02,-5.843681519357232901e+00
8.928928928928928643e-01,-6.125553023124482438e-02,-5.735966196426659280e+00
8.938938938938938428e-01,-6.135078625563000765e-02,-5.629252876500117964e+00
8.948948948948949322e-01,-6.144604550451183284e-02,-5.523541559577552107e+00
8.958958958958959107e-01,-6.154130791733861822e-02,-5.418832245659075397e+00
8.968968968968968891e-01,-6.163657343413259104e-02,-5.315124934744517304e+00
8.978978978978978676e-01,-6.173184199549001244e-02,-5.212419626833991515e+00
8.988988988988988460e-01,-6.182711354258103864e-02,-5.110716321927498029e+00
8.998998998998999355e-01,-6.192238801714979729e-02,-5.010015020024980004e+00
9.009009009009009139e-01,-6.201766536151433890e-02,-4.910315721126607968e+00
9.019019019019018923e-01,-6.211294551856667151e-02,-4.811618425232097707e+00
9.029029029029028708e-01,-6.220822843177275380e-02,-4.713923132341562905e+00
9.039039039039038492e-01,-6.230351404517252972e-02,-4.617229842455060407e+00
9.049049049049049387e-01,-6.239880230337987305e-02,-4.521538555572590212e+00
9.059059059059059171e-01,-6.249409315158257344e-02,-4.426849271694152321e+00
9.069069069069068956e-01,-6.258938653554235731e-02,-4.333161990819633047e+00
9.079079079079078740e-01,-6.268468240159502658e-02,-4.240476712949202920e+00
9.089089089089088525e-01,-6.277998069665015335e-02,-4.148793438082691409e+00
9.099099099099099419e-01,-6.287528136819142688e-02,-4.058112166220212202e+00
9.109109109109109204e-01,-6.297058436427636907e-02,-3.968432897361765299e+00
9.119119119119118988e-01,-6.306588963353647326e-02,-3.879755631507350699e+00
9.129129129129128772e-01,-6.316119712517724583e-02,-3.792080368656911560e+00
9.139139139139138557e-01,-6.325650678897806745e-02,-3.705407108810561567e+00
9.149149149149149451e-01,-6.335181857529230409e-02,-3.619735851968130191e+00
9.159159159159159236e-01,-6.344713243504727929e-02,-3.535066598129731119e+00
9.169169169169169020e-01,-6.354244831974423247e-02,-3.451399347295307507e+00
9.179179179179178805e-01,-6.363776618145836061e-02,-3.368734099464802512e+00
9.189189189189188589e-01,-6.373308597283888766e-02,-3.287070854638443507e+00
9.199199199199199484e-01,-6.382840764710887016e-02,-3.206409612816059962e+00
9.209209209209209268e-01,-6.392373115806535000e-02,-3.126750373997595034e+00
9.219219219219219053e-01,-6.401905646007936823e-02,-3.048093138183219253e+00
9.229229229229228837e-01,-6.411438350809586795e-02,-2.970437905372818932e+00
9.239239239239238621e-01,-6.420971225763376367e-02,-2.893784675566394071e+00
9.249249249249249516e-01,-6.430504266478592745e-02,-2.818133448764058357e+00
9.259259259259259300e-01,-6.440037468621911954e-02,-2.743484224965698104e+00
9.269269269269269085e-01,-6.449570827917411320e-02,-2.669837004171370154e+00
9.279279279279278869e-01,-6.459104340146563927e-02,-2.597191786381017664e+00
9.289289289289288654e-01,-6.468638001148235839e-02,-2.525548571594697478e+00
9.299299299299299548e-01,-6.478171806818681933e-02,-2.454907359812295908e+00
9.309309309309309333e-01,-6.487705753111561169e-02,-2.385268151033926642e+00
9.319319319319319117e-01,-6.497239836037924099e-02,-2.316630945259589680e+00
9.329329329329328901e-01,-6.506774051666215641e-02,-2.248995742489228178e+00
9.339339339339339796e-01,-6.516308396122276470e-02,-2.182362542722898979e+00
9.349349349349349581e-01,-6.525842865589340236e-02,-2.116731345960545241e+00
9.359359359359359365e-01,-6.535377456308037736e-02,-2.052102152202223806e+00
9.369369369369369149e-01,-6.544912164576396907e-02,-1.988474961447934675e+00
9.379379379379378934e-01,-6.554446986749831727e-02,-1.925849773697621004e+00
9.389389389389389828e-01,-6.563981919241163032e-02,-1.864226588951225949e+00
9.399399399399399613e-01,-6.573516958520599085e-02,-1.803605407209090572e+00
9.409409409409409397e-01,-6.583052101115742516e-02,-1.743986228470760125e+00
9.419419419419419182e-01,-6.592587343611595874e-02,-1.685369052736461981e+00
9.429429429429428966e-01,-6.602122682650553298e-02,-1.627753880006139298e+00
9.439439439439439861e-01,-6.611658114932407460e-02,-1.571140710279905761e+00
9.449449449449449645e-01,-6.621193637214335681e-02,-1.515529543557533998e+00
9.459459459459459429e-01,-6.630729246310927694e-02,-1.460920379839308225e+00
9.469469469469469214e-01,-6.640264939094148167e-02,-1.407313219125001069e+00
9.479479479479478998e-01,-6.649800712493374177e-02,-1.354708061414726217e+00
9.489489489489489893e-01,-6.659336563495368844e-02,-1.303104906708483668e+00
9.499499499499499677e-01,-6.668872489144288263e-02,-1.252503755006216579e+00
9.509509509509509462e-01,-6.678408486541692612e-02,-1.202904606307981794e+00
9.519519519519519246e-01,-6.687944552846525337e-02,-1.154307460613722469e+00
9.529529529529529031e-01,-6.697480685275133960e-02,-1.106712317923495448e+00
9.539539539539539925e-01,-6.707016881101260375e-02,-1.060119178237357573e+00
9.549549549549549710e-01,-6.716553137656033901e-02,-1.014528041555081472e+00
9.559559559559559494e-01,-6.726089452327989326e-02,-9.699389078768945183e-01
9.569569569569569278e-01,-6.735625822563044707e-02,-9.263517772026261810e-01
9.579579579579579063e-01,-6.745162245864524952e-02,-8.837666495324469906e-01
9.589589589589589957e-01,-6.754698719793141015e-02,-8.421835248661864171e-01
9.599599599599599742e-01,-6.764235241967003764e-02,-8.016024032039581471e-01
9.609609609609609526e-01,-6.773771810061617049e-02,-7.620232845458190241e-01
9.619619619619619311e-01,-6.783308421809879085e-02,-7.234461688915985178e-01
9.629629629629629095e-01,-6.792845075002082456e-02,-6.858710562413534717e-01
9.639639639639639990e-01,-6.802381767485922437e-02,-6.492979465951975726e-01
9.649649649649649774e-01,-6.811918497166477571e-02,-6.137268399530739771e-01
9.659659659659659559e-01,-6.821455262006226317e-02,-5.791577363148689983e-01
9.669669669669669343e-01,-6.830992060025045665e-02,-5.455906356807531665e-01
9.679679679679679127e-01,-6.840528889300202808e-02,-5.130255380506127949e-01
9.689689689689690022e-01,-6.850065747966362084e-02,-4.814624434244478834e-01
9.699699699699699806e-01,-6.859602634215583583e-02,-4.509013518022584321e-01
9.709709709709709591e-01,-6.869139546297317600e-02,-4.213422631841581278e-01
9.719719719719719375e-01,-6.878676482518414348e-02,-3.927851775699764403e-01
9.729729729729729160e-01,-6.888213441243118407e-02,-3.652300949598270563e-01
9.739739739739740054e-01,-6.897750420893068724e-02,-3.386770153536531325e-01
9.749749749749749839e-01,-6.907287419947297225e-02,-3.131259387515115122e-01
9.759759759759759623e-01,-6.916824436942234366e-02,-2.885768651534021956e-01
9.769769769769769407e-01,-6.926361470471702197e-02,-2.650297945593251825e-01
9.779779779779779192e-01,-6.935898519186919908e-02,-2.424847269691667861e-01
9.789789789789790087e-01,-6.945435581796502444e-02,-2.209416623830975368e-01
9.799799799799799871e-01,-6.954972657066453567e-02,-2.004006008009469042e-01
9.809809809809809655e-01,-6.964509743820179732e-02,-1.808615422229422620e-01
9.819819819819819440e-01,-6.974046840938480374e-02,-1.623244866488562366e-01
9.829829829829829224e-01,-6.983583947359546518e-02,-1.447894340788025147e-01
9.839839839839840119e-01,-6.993121062078966332e-02,-1.282563845126674096e-01
9.849849849849849903e-01,-7.002658184149725129e-02,-1.127253379505646080e-01
9.859859859859859688e-01,-7.012195312682199810e-02,-9.819629439249411007e-02
9.869869869869869472e-01,-7.021732446844163034e-02,-8.466925383845591568e-02
9.879879879879879256e-01,-7.031269585860781823e-02,-7.214421628833633804e-02
9.889889889889890151e-01,-7.040806729014623122e-02,-6.062118174230590739e-02
9.899899899899899935e-01,-7.050343875645639913e-02,-5.010015020019409349e-02
9.909909909909909720e-01,-7.059881025151189260e-02,-4.058112166217142658e-02
9.919919919919919504e-01,-7.069418176986017044e-02,-3.206409612812421983e-02
9.929929929929930399e-01,-7.078955330662266288e-02,-2.454907359805247324e-02
9.939939939939940183e-01,-7.088492485749474381e-02,-1.803605407212671707e-02
9.949949949949949968e-01,-7.098029641874574469e-02,-1.252503755011957765e-02
9.959959959959959752e-01,-7.107566798721895451e-02,-8.016024032087898377e-03
9.969969969969969537e-01,-7.117103956033156431e-02,-4.509013518031679268e-03
9.979979979979980431e-01,-7.126641113607483369e-02,-2.004006008064607158e-03
9.989989989989990216e-01,-7.136178271301378551e-02,-5.010015020161517896e-04
1.000000000000000000e+00,-7.145715429028753896e-02,0.000000000000000000e+00
