x,w_analytical,M_analytical
7.547547547547547309e-01,-5.224995485262520778e-03,9.255000746492237340e+01
7.557557557557557093e-01,-5.208323564697691331e-03,9.229449669890111352e+01
7.567567567567567988e-01,-5.191598777683836125e-03,9.203798392987580712e+01
7.577577577577577772e-01,-5.174821271152050921e-03,9.178046915784652526e+01
7.587587587587587556e-01,-5.157991192607382092e-03,9.152195238281323952e+01
7.597597597597597341e-01,-5.141108690128823148e-03,9.126243360477594990e+01
7.607607607607607125e-01,-5.124173912369321682e-03,9.100191282373465640e+01
7.617617617617618020e-01,-5.107187008555766350e-03,9.074039003968933059e+01
7.627627627627627804e-01,-5.090148128489005094e-03,9.047786525264002933e+01
7.637637637637637589e-01,-5.073057422543826925e-03,9.021433846258670997e+01
7.647647647647647373e-01,-5.055915041668980134e-03,8.994980966952940094e+01
7.657657657657657158e-01,-5.038721137387148878e-03,8.968427887346808802e+01
7.667667667667668052e-01,-5.021475861794977465e-03,8.941774607440271438e+01
7.677677677677677837e-01,-5.004179367563062544e-03,8.915021127233337950e+01
7.687687687687687621e-01,-4.986831807935934897e-03,8.888167446726005494e+01
7.697697697697697405e-01,-4.969433336732095863e-03,8.861213565918271229e+01
7.707707707707707190e-01,-4.951984108343984378e-03,8.834159484810136576e+01
7.717717717717718084e-01,-4.934484277737977848e-03,8.807005203401598692e+01
7.727727727727727869e-01,-4.916934000454430305e-03,8.779750721692663262e+01
7.737737737737737653e-01,-4.899333432607619505e-03,8.752396039683327444e+01
7.747747747747747438e-01,-4.881682730885792895e-03,8.724941157373591238e+01
7.757757757757757222e-01,-4.863982052551134652e-03,8.697386074763453223e+01
7.767767767767768117e-01,-4.846231555439778696e-03,8.669730791852913399e+01
7.777777777777777901e-01,-4.828431397961816494e-03,8.641975308641976028e+01
7.787787787787787686e-01,-4.810581739101284053e-03,8.614119625130636848e+01
7.797797797797797470e-01,-4.792682738416168854e-03,8.586163741318897280e+01
7.807807807807807254e-01,-4.774734556038405520e-03,8.558107657206757324e+01
7.817817817817818149e-01,-4.756737352673875811e-03,8.529951372794214137e+01
7.827827827827827933e-01,-4.738691289602421641e-03,8.501694888081273405e+01
7.837837837837837718e-01,-4.720596528677824255e-03,8.473338203067932284e+01
7.847847847847847502e-01,-4.702453232327822447e-03,8.444881317754190775e+01
7.857857857857857287e-01,-4.684261563554090006e-03,8.416324232140048878e+01
7.867867867867868181e-01,-4.666021685932268681e-03,8.387666946225503750e+01
7.877877877877877966e-01,-4.647733763611941286e-03,8.358909460010561077e+01
7.887887887887887750e-01,-4.629397961316638645e-03,8.330051773495218015e+01
7.897897897897897534e-01,-4.611014444343842188e-03,8.301093886679473144e+01
7.907907907907907319e-01,-4.592583378564984824e-03,8.272035799563329306e+01
7.917917917917918214e-01,-4.574104930425446601e-03,8.242877512146780816e+01
7.927927927927927998e-01,-4.555579266944564248e-03,8.213619024429836202e+01
7.937937937937937782e-01,-4.537006555715611227e-03,8.184260336412488357e+01
7.947947947947947567e-01,-4.518386964905822881e-03,8.154801448094741545e+01
7.957957957957957351e-01,-4.499720663256375625e-03,8.125242359476595766e+01
7.967967967967968246e-01,-4.481007820082397348e-03,8.095583070558043914e+01
7.977977977977978030e-01,-4.462248605272974358e-03,8.065823581339095938e+01
7.987987987987987815e-01,-4.443443189291127957e-03,8.035963891819747573e+01
7.997997997997997599e-01,-4.424591743173840463e-03,8.006004001999998820e+01
8.008008008008007383e-01,-4.405694438532040472e-03,7.975943911879849679e+01
8.018018018018018278e-01,-4.386751447550596775e-03,7.945783621459295887e+01
8.028028028028028062e-01,-4.367762942988348725e-03,7.915523130738345969e+01
8.038038038038037847e-01,-4.348729098178068068e-03,7.885162439716995664e+01
8.048048048048047631e-01,-4.329650087026476295e-03,7.854701548395243549e+01
8.058058058058058526e-01,-4.310526084014251573e-03,7.824140456773088204e+01
8.068068068068068310e-01,-4.291357264196022682e-03,7.793479164850535312e+01
8.078078078078078095e-01,-4.272143803200363806e-03,7.762717672627582033e+01
8.088088088088087879e-01,-4.252885877229796267e-03,7.731855980104228365e+01
8.098098098098097664e-01,-4.233583663060795470e-03,7.700894087280474309e+01
8.108108108108108558e-01,-4.214237338043787424e-03,7.669831994156317023e+01
8.118118118118118343e-01,-4.194847080103140079e-03,7.638669700731762191e+01
8.128128128128128127e-01,-4.175413067737184999e-03,7.607407207006806971e+01
8.138138138138137911e-01,-4.155935480018186148e-03,7.576044512981451362e+01
8.148148148148147696e-01,-4.136414496592371974e-03,7.544581618655693944e+01
8.158158158158158590e-01,-4.116850297679908524e-03,7.513018524029533296e+01
8.168168168168168375e-01,-4.097243064074917659e-03,7.481355229102976523e+01
8.178178178178178159e-01,-4.077592977145477922e-03,7.449591733876017940e+01
8.188188188188187944e-01,-4.057900218833597646e-03,7.417728038348660391e+01
8.198198198198197728e-01,-4.038164971655257458e-03,7.385764142520901032e+01
8.208208208208208623e-01,-4.018387418700367780e-03,7.353700046392737022e+01
8.218218218218218407e-01,-3.998567743632807855e-03,7.321535749964176887e+01
8.228228228228228192e-01,-3.978706130690392792e-03,7.289271253235216363e+01
8.238238238238237976e-01,-3.958802764684886573e-03,7.256906556205855452e+01
8.248248248248247760e-01,-3.938857831002013331e-03,7.224441658876094152e+01
8.258258258258258655e-01,-3.918871515601431328e-03,7.191876561245929622e+01
8.268268268268268439e-01,-3.898844005016769386e-03,7.159211263315367546e+01
8.278278278278278224e-01,-3.878775486355587419e-03,7.126445765084403661e+01
8.288288288288288008e-01,-3.858666147299403323e-03,7.093580066553040808e+01
8.298298298298297793e-01,-3.838516176103679532e-03,7.060614167721276146e+01
8.308308308308308687e-01,-3.818325761597836463e-03,7.027548068589108254e+01
8.318318318318318472e-01,-3.798095093185242539e-03,6.994381769156544237e+01
8.328328328328328256e-01,-3.777824360843204648e-03,6.961115269423578411e+01
8.338338338338338041e-01,-3.757513755122989831e-03,6.927748569390212197e+01
8.348348348348347825e-01,-3.737163467149812700e-03,6.894281669056445594e+01
8.358358358358358720e-01,-3.716773688622835442e-03,6.860714568422274340e+01
8.368368368368368504e-01,-3.696344611815169986e-03,6.827047267487706961e+01
8.378378378378378288e-01,-3.675876429573886241e-03,6.793279766252739194e+01
8.388388388388388073e-01,-3.655369335319985646e-03,6.759412064717371038e+01
8.398398398398397857e-01,-3.634823523048438896e-03,6.725444162881602495e+01
8.408408408408408752e-01,-3.614239187328156452e-03,6.691376060745429299e+01
8.418418418418418536e-01,-3.593616523301993750e-03,6.657207758308858558e+01
8.428428428428428321e-01,-3.572955726686768540e-03,6.622939255571888850e+01
8.438438438438438105e-01,-3.552256993773232705e-03,6.588570552534517333e+01
8.448448448448447889e-01,-3.531520521426102614e-03,6.554101649196746848e+01
8.458458458458458784e-01,-3.510746507084034403e-03,6.519532545558570291e+01
8.468468468468468568e-01,-3.489935148759636986e-03,6.484863241619997609e+01
8.478478478478478353e-01,-3.469086645039474223e-03,6.450093737381024539e+01
8.488488488488488137e-01,-3.448201195084051041e-03,6.415224032841651081e+01
8.498498498498497922e-01,-3.427278998627821243e-03,6.380254128001877234e+01
8.508508508508508816e-01,-3.406320255979193579e-03,6.345184022861699447e+01
8.518518518518518601e-01,-3.385325168020533043e-03,6.310013717421124113e+01
8.528528528528528385e-01,-3.364293936208137461e-03,6.274743211680149102e+01
8.538538538538538170e-01,-3.343226762572264373e-03,6.239372505638772992e+01
8.548548548548547954e-01,-3.322123849717122362e-03,6.203901599296997205e+01
8.558558558558558849e-01,-3.300985400820862815e-03,6.168330492654816055e+01
8.568568568568568633e-01,-3.279811619635591199e-03,6.132659185712238781e+01
8.578578578578578417e-01,-3.258602710487369658e-03,6.096887678469261118e+01
8.588588588588588202e-01,-3.237358878276192301e-03,6.061015970925882357e+01
8.598598598598597986e-01,-3.216080328476019889e-03,6.025044063082103918e+01
8.608608608608608881e-01,-3.194767267134750784e-03,5.988971954937919406e+01
8.618618618618618665e-01,-3.173419900874236126e-03,5.952799646493339480e+01
8.628628628628628450e-01,-3.152038436890290240e-03,5.916527137748359166e+01
8.638638638638638234e-01,-3.130623082952648569e-03,5.880154428702978464e+01
8.648648648648649129e-01,-3.109174047405021020e-03,5.843681519357193110e+01
8.658658658658658913e-01,-3.087691539165064638e-03,5.807108409711011632e+01
8.668668668668668698e-01,-3.066175767724376236e-03,5.770435099764429054e+01
8.678678678678678482e-01,-3.044626943148499767e-03,5.733661589517446089e+01
8.688688688688688266e-01,-3.023045276076937599e-03,5.696787878970062735e+01
8.698698698698699161e-01,-3.001430977723142275e-03,5.659813968122274730e+01
8.708708708708708945e-01,-2.979784259874516950e-03,5.622739856974090600e+01
8.718718718718718730e-01,-2.958105334892403675e-03,5.585565545525506082e+01
8.728728728728728514e-01,-2.936394415712104220e-03,5.548291033776520464e+01
8.738738738738738299e-01,-2.914651715842860556e-03,5.510916321727133749e+01
8.748748748748749193e-01,-2.892877449367880008e-03,5.473441409377343092e+01
8.758758758758758978e-01,-2.871071830944300560e-03,5.435866296727156310e+01
8.768768768768768762e-01,-2.849235075803226852e-03,5.398190983776569141e+01
8.778778778778778547e-01,-2.827367399749701124e-03,5.360415470525581583e+01
8.788788788788788331e-01,-2.805469019162716657e-03,5.322539756974192926e+01
8.798798798798799226e-01,-2.783540150995219512e-03,5.284563843122400328e+01
8.808808808808809010e-01,-2.761581012774116765e-03,5.246487728970210895e+01
8.818818818818818794e-01,-2.739591822600236180e-03,5.208311414517621074e+01
8.828828828828828579e-01,-2.717572799148381714e-03,5.170034899764630865e+01
8.838838838838838363e-01,-2.695524161667295793e-03,5.131658184711239556e+01
8.848848848848849258e-01,-2.673446129979665381e-03,5.093181269357444307e+01
8.858858858858859042e-01,-2.651338924482144095e-03,5.054604153703252223e+01
8.868868868868868827e-01,-2.629202766145315780e-03,5.015926837748659750e+01
8.878878878878878611e-01,-2.607037876513732672e-03,4.977149321493666889e+01
8.888888888888888395e-01,-2.584844477705872893e-03,4.938271604938273640e+01
8.898898898898899290e-01,-2.562622792414187729e-03,4.899293688082475029e+01
8.908908908908909074e-01,-2.540373043905069534e-03,4.860215570926281003e+01
8.918918918918918859e-01,-2.518095456018852596e-03,4.821037253469685879e+01
8.928928928928928643e-01,-2.495790253169834390e-03,4.781758735712691077e+01
8.938938938938938428e-01,-2.473457660346243484e-03,4.742380017655295177e+01
8.948948948948949322e-01,-2.451097903110276838e-03,4.702901099297494625e+01
8.958958958958959107e-01,-2.428711207598072044e-03,4.663321980639297237e+01
8.968968968968968891e-01,-2.406297800519719039e-03,4.623642661680700172e+01
8.978978978978978676e-01,-2.383857909159256203e-03,4.583863142421702719e+01
8.988988988988988460e-01,-2.361391761374668618e-03,4.543983422862304167e+01
8.998998998998999355e-01,-2.338899585597896749e-03,4.504003503002500963e+01
9.009009009009009139e-01,-2.316381610834822129e-03,4.463923382842300924e+01
9.019019019019018923e-01,-2.293838066665287306e-03,4.423743062381701208e+01
9.029029029029028708e-01,-2.271269183243078069e-03,4.383462541620701103e+01
9.039039039039038492e-01,-2.248675191295927342e-03,4.343081820559299899e+01
9.049049049049049387e-01,-2.226056322125514325e-03,4.302600899197494044e+01
9.059059059059059171e-01,-2.203412807607486174e-03,4.262019777535292775e+01
9.069069069069068956e-01,-2.180744880191424172e-03,4.221338455572690407e+01
9.079079079079078740e-01,-2.158052772900856311e-03,4.180556933309687651e+01
9.089089089089088525e-01,-2.135336719333272900e-03,4.139675210746284506e+01
9.099099099099099419e-01,-2.112596953660098812e-03,4.098693287882476000e+01
9.109109109109109204e-01,-2.089833710626727743e-03,4.057611164718271368e+01
9.119119119119118988e-01,-2.067047225552483616e-03,4.016428841253667059e+01
9.129129129129128772e-01,-2.044237734330650938e-03,3.975146317488661651e+01
9.139139139139138557e-01,-2.021405473428468293e-03,3.933763593423255145e+01
9.149149149149149451e-01,-1.998550679887103627e-03,3.892280669057444698e+01
9.159159159159159236e-01,-1.975673591321694140e-03,3.850697544391237415e+01
9.169169169169169020e-01,-1.952774445921323524e-03,3.809014219424630454e+01
9.179179179179178805e-01,-1.929853482449023910e-03,3.767230694157622395e+01
9.189189189189188589e-01,-1.906910940241763079e-03,3.725346968590214658e+01
9.199199199199199484e-01,-1.883947059210475681e-03,3.683363042722400849e+01
9.209209209209209268e-01,-1.860962079840047410e-03,3.641278916554191625e+01
9.219219219219219053e-01,-1.837956243189299609e-03,3.599094590085582013e+01
9.229229229229228837e-01,-1.814929790891010516e-03,3.556810063316571302e+01
9.239239239239238621e-01,-1.791882965151910282e-03,3.514425336247160914e+01
9.249249249249249516e-01,-1.768816008752669040e-03,3.471940408877345163e+01
9.259259259259259300e-01,-1.745729165047920761e-03,3.429355281207133288e+01
9.269269269269269085e-01,-1.722622677966244601e-03,3.386669953236520314e+01
9.279279279279278869e-01,-1.699496792010161440e-03,3.343884424965507662e+01
9.289289289289288654e-01,-1.676351752256140162e-03,3.300998696394094623e+01
9.299299299299299548e-01,-1.653187804354620425e-03,3.258012767522275510e+01
9.309309309309309333e-01,-1.630005194529964745e-03,3.214926638350061694e+01
9.319319319319319117e-01,-1.606804169580502506e-03,3.171740308877446779e+01
9.329329329329328901e-01,-1.583584976878510452e-03,3.128453779104431476e+01
9.339339339339339796e-01,-1.560347864370200104e-03,3.085067049031011166e+01
9.349349349349349581e-01,-1.537093080575758748e-03,3.041580118657194731e+01
9.359359359359359365e-01,-1.513820874589302161e-03,2.997992987982977908e+01
9.369369369369369149e-01,-1.490531496078903017e-03,2.954305657008360697e+01
9.379379379379378934e-01,-1.467225195286585467e-03,2.910518125733343098e+01
9.389389389389389828e-01,-1.443902223028316681e-03,2.866630394157919781e+01
9.399399399399399613e-01,-1.420562830694019427e-03,2.822642462282100695e+01
9.409409409409409397e-01,-1.397207270247567733e-03,2.778554330105881576e+01
9.419419419419419182e-01,-1.373835794226779079e-03,2.734365997629261713e+01
9.429429429429428966e-01,-1.350448655743421338e-03,2.690077464852241462e+01
9.439439439439439861e-01,-1.327046108483211475e-03,2.645688731774815849e+01
9.449449449449449645e-01,-1.303628406705830724e-03,2.601199798396994822e+01
9.459459459459459429e-01,-1.280195805244883174e-03,2.556610664718773052e+01
9.469469469469469214e-01,-1.256748559507947158e-03,2.511921330740150538e+01
9.479479479479478998e-01,-1.233286925476535355e-03,2.467131796461127990e+01
9.489489489489489893e-01,-1.209811159706110839e-03,2.422242061881699726e+01
9.499499499499499677e-01,-1.186321519326100082e-03,2.377252127001876048e+01
9.509509509509509462e-01,-1.162818262039864992e-03,2.332161991821651625e+01
9.519519519519519246e-01,-1.139301646124719382e-03,2.286971656341027170e+01
9.529529529529529031e-01,-1.115771930431936785e-03,2.241681120560001972e+01
9.539539539539539925e-01,-1.092229374386722478e-03,2.196290384478570701e+01
9.549549549549549710e-01,-1.068674237988249259e-03,2.150799448096744726e+01
9.559559559559559494e-01,-1.045106781809626443e-03,2.105208311414518008e+01
9.569569569569569278e-01,-1.021527266997918288e-03,2.059516974431890546e+01
9.579579579579579063e-01,-9.979359552741416152e-04,2.013725437148863051e+01
9.589589589589589957e-01,-9.743331089332569160e-04,1.967833699565429484e+01
9.599599599599599742e-01,-9.507189908441823377e-04,1.921841761681600858e+01
9.609609609609609526e-01,-9.270938644497703739e-04,1.875749623497371488e+01
9.619619619619619311e-01,-9.034579937668408244e-04,1.829557285012742085e+01
9.629629629629629095e-01,-8.798116433861581350e-04,1.783264746227711584e+01
9.639639639639639990e-01,-8.561550784724209894e-04,1.736872007142275720e+01
9.649649649649649774e-01,-8.324885647642978710e-04,1.690379067756444798e+01
9.659659659659659559e-01,-8.088123685744045112e-04,1.643785928070212776e+01
9.669669669669669343e-01,-7.851267567892932647e-04,1.597092588083580544e+01
9.679679679679679127e-01,-7.614319968694766363e-04,1.550299047796547747e+01
9.689689689689690022e-01,-7.377283568494064645e-04,1.503405307209109409e+01
9.699699699699699806e-01,-7.140161053375015682e-04,1.456411366321275658e+01
9.709709709709709591e-01,-6.902955115161154382e-04,1.409317225133041518e+01
9.719719719719719375e-01,-6.665668451415614985e-04,1.362122883644406812e+01
9.729729729729729160e-01,-6.428303765440921812e-04,1.314828341855371541e+01
9.739739739739740054e-01,-6.190863766279123713e-04,1.267433599765930552e+01
9.749749749749749839e-01,-5.953351168711812488e-04,1.219938657376094326e+01
9.759759759759759623e-01,-5.715768693260055676e-04,1.172343514685857713e+01
9.769769769769769407e-01,-5.478119066184411728e-04,1.124648171695220533e+01
9.779779779779779192e-01,-5.240405019484965787e-04,1.076852628404182788e+01
9.789789789789790087e-01,-5.002629290901139955e-04,1.028956884812739325e+01
9.799799799799799871e-01,-4.764794623912163834e-04,9.809609409209006259e+00
9.809809809809809655e-01,-4.526903767736478214e-04,9.328647967286613607e+00
9.819819819819819440e-01,-4.288959477332123221e-04,8.846684522360215297e+00
9.829829829829829224e-01,-4.050964513396661877e-04,8.363719074429814881e+00
9.839839839839840119e-01,-3.812921642367100416e-04,7.879751623495353741e+00
9.849849849849849903e-01,-3.574833636419991818e-04,7.394782169556942009e+00
9.859859859859859688e-01,-3.336703273471282403e-04,6.908810712614524618e+00
9.869869869869869472e-01,-3.098533337176570947e-04,6.421837252668102458e+00
9.879879879879879256e-01,-2.860326616930872873e-04,5.933861789717676416e+00
9.889889889889890151e-01,-2.622085907868595858e-04,5.444884323763189649e+00
9.899899899899899935e-01,-2.383814010863929869e-04,4.954904854804753178e+00
9.909909909909909720e-01,-2.145513732530169811e-04,4.463923382842311050e+00
9.919919919919919504e-01,-1.907187885220471761e-04,3.971939907875864595e+00
9.929929929929930399e-01,-1.668839287027227105e-04,3.478954429905357859e+00
9.939939939939940183e-01,-1.430470761782504628e-04,2.984966948930900532e+00
9.949949949949949968e-01,-1.192085139057714137e-04,2.489977464952438879e+00
9.959959959959959752e-01,-9.536852541638643672e-05,1.993985977969972234e+00
9.969969969969969537e-01,-7.152739481514873573e-05,1.496992487983500375e+00
9.979979979979980431e-01,-4.768540678104261503e-05,9.989969949929684567e-01
9.989989989989990216e-01,-2.384284656703099448e-05,4.999994989984867244e-01
1.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
